original_poem,translated_poem,translated_by_mbart,src_lang,tgt_lang
"ele, do olhar verde
se algum dia você cruzar com ele, aquele,
que com seu olhar verde me atraiu para ele,
deixe-o saber, que não me esqueci dele,
que eu me acordo com meu olhar no dele.
meio aos anjos adormecidos,
no silencio da noite,
minha alma se entregando aos seus olhos verdes,
lembrava de seu olhar penetrante,
de seu jeito meigo e de seu tocar amante.
nestes dias, entre médicos e crianças frágeis,
me perdi no auge de minhas emoções.
quando da despedida,
sem rumo e sem bússola,
olhos verdes e olhos mel,
choraram a separação.
se algum dia você cruzar com ele,
este, que com seu olhar verde me atraiu para ele,
deixe-o saber, que não me esqueci dele.
que eu me acordo com meu olhar no dele.
como ontem, hoje
e certamente amanhã,
seu olhar no meu, na minha alma ficará.
e como sempre a nostalgia me subirá ao peito,
meu ser, encantado pelo seu, sempre o chamará …","celui du regard vert
si un jour vous rencontrez celui
qui avec son regard vert m’a attiré vers lui.
faites-lui savoir que je ne l’ai pas oublié,
que je me réveille avec mon regard dans le sien.
au milieu des anges assoupis,
dans le silence de la nuit,
mon âme se donnant à ses yeux verts,
se souvenait de son regard perçant,
de sa façon docile et de son toucher aimant.
ces jours, entre médecins et enfants fragiles,
je me suis perdue dans mes émotions.
lors du départ,
sans direction et sans boussole,
les yeux verts et les yeux miel
ont pleuré la séparation.
si un jour vous le rencontrez,
celui qui avec son regard vert m’a attirée vers lui,
faites-lui savoir que je ne l’ai pas oublié,
que je me réveille avec mon regard dans le sien.
comme hier, aujourd’hui et certainement demain,
son regard dans le mien, dans mon âme restera.
et comme toujours,
la nostalgie me montera au cœur,
mon être, envoûté par le sien, l’appellera toujours …","Il y a lieu d'examiner.
Si, un jour, vous croisez avec lui, celui-ci...
qui, avec son regard vert, m'attrait.
Je ne l'ai pas oublié.
que je me conforme à son regard.
Environment.
Dans le silence de la nuit.
Je me souviens de vos yeux verts.
Je me souvient de son.
de son moyen et de son amante.
aujourd'hui, entre les médecins et les enfants fragiles.
J'ai perdu au maximum de mes sentiments.
Au revoir.
Il n'y a pas de route et il n'y a fauteuil.
Les yeux verts et les yeux blancs.
Ils ont crié la séparation.
Si vous y croisez un jour, vous y croisez un jour.
C'est lui qui, avec son regard vert, m'aperçoit.
Je tiens à vous dire, je l'ai pas oublié.
que je me conforme à son regard.
Comme yesterday, comme aujourd'hui.
Certainment, tomorrow.
Leur regard sur moi, sur ma soul, restera.
Comme d'habitude, la nostalgie me soulève.
Mon être, enchanté par lui, c'est toujours lui...",pt_XX,fr_XX
"havia a um canto da sala um álbum de fotografias intoleráveis,
alto de muitos metros e velho de infinitos minutos,
em que todos se debruçavam
na alegria de zombar dos mortos de sobrecasaca.
um verme principiou a roer as sobrecasacas indiferentes
e roeu as páginas, as dedicatórias e mesmo a poeira dos retratos.
só não roeu o imortal soluço de vida que rebentava
que rebentava daquelas páginas.","il y avait dans un coin du salon un album de photographies insupportables,
haut de plusieurs mètres et agé de minutes infinies,
sur lequel tous se penchaient
dans la joie de se moquer des morts en rendigote.
un vers a commencé a ronger les rendigotes indifférentes
et il a rongé les pages, les dédicaces et même la poussière des portraits.
une seule chose il n’a pu ronger, l’ immortel sanglot de vie qui jaillissait
qui jaillissait de ces pages.","Il y avait dans la salle un album de photos intolérables.
Il s'agit d'un appareil qui fonctionne bien.
En effet, c'était le moment où tous les gens se débarrassaient.
dans la joie de vivre des morts de surveillance.
Un virus assaulte l'endroit où il se trouve.
He assaulte les pages, les affiches et même la poussière des portraits.
Il n'y a pas d'immortal solution de vie qui brûle.
qui s'établissait sur les pages.",pt_XX,fr_XX
"eu quero escrever um soneto duro
como poeta algum ousara escrever.
eu quero pintar um soneto escuro,
seco, abafado, difícil de ler.
quero que o meu soneto, no futuro,
não desperte em ninguém nenhum prazer.
e que no seu maligno ar imaturo,
ao mesmo tempo saiba ser, não ser.
este meu verbo antipático e impuro
há de pungir, há de fazer sofrer,
tendão de vênus sob o pedicuro.
ninguém o lembrará: tiro no muro,
cão mijando no caos, enquanto arcturo,
claro enigma, se deixa surpreender.","je veux composer um sonnet dur
comme jamais um poète n’oserait l’ écrire.
je veux peindre um sonnet obscur,
séc, etouffé, difficile à lire,
je veux que mon sonnet, à l’ avenir,
n’ éveille en personne aucun plaisir.
et que, dans son air méchant, immature,
il sache en même temps, être, ne pas être.
mon verbe antipathique et impur
doit piquer au vif, doit faire souffrir,
tendon de vénus sous le pédicure,
personne ne s’en souviendra: tir sur le mur,
chien pissant dans le chaos, tandis qu’ arcturus,
clair énigme, se laisse découvrir.","Je veux écrire un sombre sonnet.
Comme un poète, on peut-être écrire.
Je veux peindre un sombre sonnet.
Dry, faint, difficile à lire.
Je veux que mon sonet, dans le futur.
Il n'y a pas de plaisir à personne.
Dans l'esprit d'entreprise, c'est-à-dire dans l'esprit d'entreprise.
au même temps que d'être, d'être.
C'est ce que j'ai fait, c'est ce que j'ai fait.
Il faut punir, il faut souffer.
Ils ont des veins sous la pédiatrie.
On l'aperçoit, on l'aperçoit.
Un canard dans le chaos, un canard dans le chaos.
Il est évident que l'on est surpris.",pt_XX,fr_XX
"no hotel dos viajantes se hospeda
incógnito.
já não é ele, é um mais-tarde
sem direito de usar a semelhança.
não sai para rever , sai para ver
o tempo futuro
que secou as esponjeiras
e ergueu pirâmides de ferro em pó
onde uma serra, um clã, um menino,
literalmente desapareceram
e surgem equipamentos eletrônicos.
está filmando
seu depois.
o perfil de pedra
sem eco.
os sobrados sem linguagem.
o pensamento descarnado.
a nova humanidade deslizando
isenta de raízes.
entre códigos vindouros
a nebulosa de letras
indecifráveis nas escolas:
seu nome familiar
é um chiar de rato
sem paiol
na nitidez do cenário
solunar.
tudo registra em preto-e-branco
afasta o adjetivo da cor
a cançoneta da memória
o enternecimento disponível na maleta.
a câmera
olha muito olha mais
e capta
a inexistência abismal
definitiva/infinita.","c’est à l’ hôtel des voyageurs qu’il va loger
incognito.
c’est n’est plus lui, , c’est un plus-tard
privé du droit d’utiliser sa ressemblance.
il ne sort pas pour revoir, il sort pour voir
le temps futur
qui a desséché les acacias
et a élevé des pyramides de fer en poudre
là où une montagne, un clan, un enfant,
ont littéralement disparu
et où surgissent des equipments électroniques.
il est en train de filmer
son après.
le profil de la pierre
sans écho.
les grandes demeures sans langage.
la pensée décharnée.
la nouvelle humanité qui glisse
libre de racines.
parmi les codes à venir
la nébuleuse de lettres
indéchiffrables dans les écoles:
son nom familier
est un cri de souris
sans cave
dans la netteté du décor
sous-lunaire.
il enregistre tout en noir et blanc
il écarte l’adjectif de couleur
la chansonnette de la mémoire
l’attendrissement disponible dans sa valise.
la caméra
regarde bien regarde encore
et capte
l’inexistence abyssale
déffinitive/infinie.","L'hôtel des voyages accueille les voyageurs.
Incontestable.
Ce n'est pas lui, c'est un plus grand.
Il n'y a pas de droit d'apparence.
Il n'y a pas de retour.
Le futur.
He ache les sponges.
He asse des pyramids en fer en poussière.
Il s'agit d'un lieutenant-colonel.
Ils ont complètement disparu.
Il y a l'électronique.
Il s'agit d'un appareil photo.
leur après.
Le profil de la pierre.
Sans écho.
Les autres n'ont pas de langue.
La pensée incarnate.
La nouvelle humanité, c'est-à-dire l'évolution de l'humanité.
quitte de ses racines.
entre codes viables.
La nebulose des lettres.
Dans les écoles, le nombre d'élèves est inégal.
Son nom de famille.
Il s'agit d'un clairvoyant de rat.
Il n'y a pas de paille.
Dans le clair de la scène.
régler.
Tout est enregistré en noir et blanc.
L'adjectif de couleur diffère de l'adjectif de couleur.
La chanson de la mémoire.
l'alimentation disponible dans les bagages.
La caméra.
Il s'agit d'un organisme qui s'occupe de l'environnement.
Il y a lieu.
L'inexistence d'un tel-fonctionnage est une réalité.
Finite/finite.",pt_XX,fr_XX
"gastei uma hora pensando um verso
que a pena não quer escrever,
no entanto ele está cá dentro
inquieto, vivo.
ele está cá dentro
e não quer sair.
mas a poesia deste momento
inunda minha vida inteira.","j’ ai passé une heure à penser à un vers
que ma plume n’a pas voulu écrire.
pourtant, il est là-dedans
et ne veux pas sortir.
mais la poésie de ce moment
inonde ma vie tout entière.","J'ai passé une heure en pensant à un verso.
Je ne veux pas écrire.
He's in there, nonetheless.
inquiet, alive.
Il's in there.
Il ne veut pas sortir.
Mais la poésie de ce moment, c'est la poésie de ce moment.
Il en va de ma vie.",pt_XX,fr_XX
"nenhum desejo neste domingo
nenhum problema nesta vida
o mundo parou de repente
os homens ficaram calados
domingo sem fim nem começo.
a mão que escreve este poema
não sabe que está escrevendo
mas é possível que se soubesse
nem ligasse.","nul désir en ce dimanche
nul problème en cette vie
le monde s’est arreté soudain
les hommes sont restés silencieux
dimanche sans commencement ni fin.
la main qui écrit ce poème
ne sait pas ce qu’elle écrit
mais il est possible qu’elle s’en moquerait
si elle le savait.","Je ne sais pas ce dimanche.
Aucun problème dans cette vie.
Le monde s'est effondré.
Les hommes s'encouragent.
Un dimanche sans fin ne commence.
La main qui écrivait ce poem.
Il ne sait pas qu'il est en train d'écrire.
Mais il est possible que l'on connaisse
Je ne sais pas.",pt_XX,fr_XX
"a poesia é incomunicável.
fique torto no seu canto.
não ame.
ouço dizer que há tiroteio
ao alcance de nosso corpo.
e´ a revolução? o amor?
não diga nada.
tudo é possível, só eu impossível.
o mar transborda de peixes.
há homens que andam no mar
como se andassem na rua.
não conte.
suponha que um anjo de fogo
varresse a face da terra
e os homens sacrificados
pedissem perdão.
não peça.","la poésie est incommunicable.
reste tort dan ton coin.
n’ aime pas.
j’ entends dire qu’il y a une fusillade
à la portée de notre corps.
est-ce la révolution? l’ amour?
ne dis rien.
tout est possible, moi seul impossible.
la mer déborde de poissons.
il y a des hommes qui marchent dans la mer
comme s’ils marchaient dans la rue.
ne reconte pas.
suppose qu’ un ange de feu
ait balayé la face de la terre
et que les hommes sacrifiés
aient demandé pardon.
ne demande rien.","La poésie est incontestable.
Il y a lieu d'être tort.
Je ne sais pas.
Je crois qu'il y a riot.
Less d'abord, less d'abord.
La révolution? L'amour?
Ne dites rien.
Tout est possible, sauf moi.
La mer est remplie de poissons.
Il y a des hommes en mer.
C'est comme s'ils étaient en route.
Je ne sais pas.
Suppose qu'un bonbon est un bonbon.
Il va de soi.
Les hommes sacrifiés.
Demand excuses.
Ne demandez pas.",pt_XX,fr_XX
"não sou nada.
nunca serei nada.
não posso querer ser nada.
a parte isso, tenho em mim todos os sonhos do mundo.
janelas do meu quarto,
do meu quarto de um dos milhões do mundo que ninguém sabe quem é
(e se soubessem quem é, o que saberiam ?),
dais para o mistério de uma rua cruzada constantemente por gente,
para uma rua inacessível a todos os pensamentos,
real, impossívelmente real, certa, desconhecidamente certa,
com o mistério das coisas por baixo das pedras e dos seres,
com a morte a pôr umidade nas paredes e cabelos brancos nos homens,
com o destino a conduzir a carroça de tudo pela estrada de nada.","je ne suis rien.
jamais je ne serai rien.
je ne puis vouloir être rien.
ceci dit, je porte en moi tous les rêves du monde.
fenêtre de ma chambre,
de ma chambre dans la fourmilière humaine unité ignorée
(et si l’on savait ce qu’elle est, que saurait-on de plus ?),
vous donnez sur le mystère d’une rue au va-et-vient continuel,
sur une rue inaccessible à toutes les pensées,
réelle, impossiblement réelle, précise, inconnaissablement précise,
avec le mystère des choses enfoui sous les pierres et les êtres,
avec la mort qui parsème les murs de moisissure et de cheveux blancs les humains,
avec le destin qui conduit la guimbarde de tout sur la route de rien.","Je ne suis rien.
Je ne serai jamais rien.
Je ne peux être rien.
Par ailleurs, j'ai dans moi tous les rêves du monde.
Desjardins.
de mon quart d'un million de personnes dans le monde qui ne connaissent pas le monde.
(Laughter) (Applause) (Applause)
Desjardins, desjardins, desjardins.
pour une route inaccessible à tout le monde.
Real, impossiblement real, certain, incontestablement certain.
avec le mystère des choses sous les pierres et les êtres.
avec la mort, l'unité des murs et les blancs chez les hommes.
avec le but de conduire le tout par la route du rien.",pt_XX,fr_XX
"não sou nada.
nunca serei nada.
não posso querer ser nada.
a parte isso, tenho em mim todos os sonhos do mundo.
janelas do meu quarto,
do meu quarto de um dos milhões do mundo que ninguém sabe quem é
(e se soubessem quem é, o que saberiam ?),
dais para o mistério de uma rua cruzada constantemente por gente,
para uma rua inacessível a todos os pensamentos,
real, impossívelmente real, certa, desconhecidamente certa,
com o mistério das coisas por baixo das pedras e dos seres,
com a morte a pôr umidade nas paredes e cabelos brancos nos homens,
com o destino a conduzir a carroça de tudo pela estrada de nada.","je ne suis rien.
je ne serai jamais rien.
je ne peux vouloir être rien.
à part ça je porte en moi tous les rêves du monde.
fenêtres de ma chambre,
ma chambre où vit l’un des millions d’êtres au monde dont personne ne sait qui il est
(et si on le savait, que saurait-on ?),
vous donnez sur le mystère d’une rue au va-et-vient continuel,
une rue inaccessible à toutes pensées,
réelle au-delà du possible, certaine au-delà du secret,
avec le mystère des choses par-dessus les pierres et les êtres,
avec la mort qui moisit les murs et blanchit les cheveux des hommes,
avec le destin qui mène la carriole de tout par la route de rien.","Je ne suis rien.
Je ne serai jamais rien.
Je ne peux être rien.
Par ailleurs, j'ai dans moi tous les rêves du monde.
Desjardins.
de mon quart d'un million de personnes dans le monde qui ne connaissent pas le monde.
(Laughter) (Applause) (Applause)
Desjardins, desjardins, desjardins.
pour une route inaccessible à tout le monde.
Real, impossiblement real, certain, incontestablement certain.
avec le mystère des choses sous les pierres et les êtres.
avec la mort, l'unité des murs et les blancs chez les hommes.
avec le but de conduire le tout par la route du rien.",pt_XX,fr_XX
"não sou nada.
nunca serei nada.
não posso querer ser nada.
a parte isso, tenho em mim todos os sonhos do mundo.
janelas do meu quarto,
do meu quarto de um dos milhões do mundo que ninguém sabe quem é
(e se soubessem quem é, o que saberiam ?),
dais para o mistério de uma rua cruzada constantemente por gente,
para uma rua inacessível a todos os pensamentos,
real, impossívelmente real, certa, desconhecidamente certa,
com o mistério das coisas por baixo das pedras e dos seres,
com a morte a pôr umidade nas paredes e cabelos brancos nos homens,
com o destino a conduzir a carroça de tudo pela estrada de nada.","je ne suis rien.
je ne serai jamais rien.
je ne peux vouloir être rien.
à part ça, j’ai en moi tous les rêves du monde.
fenêtres de ma chambre,
de ma chambre abritant l’un de ces millions au monde dont nul ne sait qui il est.
(et si on le savait, que saurait-on ?),
vous donnez sur le mystère d’une rue constamment remplie de gens qui se croisent,
sur une rue inaccessible à la moindre pensée,
réelle, impossiblement réelle, exacte, inconnaissablement exacte,
avec le mystère des choses par-dessous les pierres et les êtres,
avec la mort qui met du moisi sur les murs et des cheveux blancs sur les hommes,
avec le destin conduisant la charrette de tout sur la route de rien.","Je ne suis rien.
Je ne serai jamais rien.
Je ne peux être rien.
Par ailleurs, j'ai dans moi tous les rêves du monde.
Desjardins.
de mon quart d'un million de personnes dans le monde qui ne connaissent pas le monde.
(Laughter) (Applause) (Applause)
Desjardins, desjardins, desjardins.
pour une route inaccessible à tout le monde.
Real, impossiblement real, certain, incontestablement certain.
avec le mystère des choses sous les pierres et les êtres.
avec la mort, l'unité des murs et les blancs chez les hommes.
avec le but de conduire le tout par la route du rien.",pt_XX,fr_XX
"as armas e os barões assinalados
que, da ocidental praia lusitana,
por mares nunca de antes navegados
passaram ainda além da taprobana,
em perigos e guerras esforçados,
mais do que prometia a força humana,
e entre gente remota edificaram
novo reino, que tanto sublimaram;
e também as memórias gloriosas
daqueles reis que foram dilatando
a fé, o império, e as terras viciosas
de áfrica e de ásia andaram devastando,
e aqueles que por obras valerosas
se vão da lei da morte libertando:
cantando espalharei por toda parte,
se a tanto me ajudar o engenho e arte.","o vous, hommes vaillants des plages lusilainos
qui, partis d occident, avez par vos exploits,
soumis bien au delà des côtes africaines
des mers qu’on sillonnait pour la première fois;
o vous, que méprisant les vents et les tempêtes
a travers les dangers, les combats de géants,
arvînles à poser, pour prix de vos conquêtes,
d un empire nouveau les premiers fondements;
aous aussi, puissants rois, mémoires glorieuses.
dont cent peuples divers reconnurent la loi,
font les armes au loin, toujours victorieuses
en asie, en afrique, étendirent la foi;
vous tous enfin, héros dont la gloire sublime
dompta même l’oubli dont menace la mort:
oui, je vous chanterai, si le feu qui m’anime.
en si noble sujet seconde mon essorl.","Les armes et les barons, signals de guerre.
Que, de la côte, de la côte, de la côte.
Il s'agit d'un navire à bord d'une mer jamais vu.
On a plateau, on un plateau, on un plateau.
Dans les dangers, dans les guerres.
Plus que promette la force humaine.
Entreprises, les gens d'affaires, ils ont construit.
Le nouveau regain d'épanouissement.
Et aussi les souvenirs glorieux.
De cessation, de cessation, de cessation.
La foi, l'empire et les terres vicieuses.
d'Afrique et d'Asie ont été dévaillants.
Les gens d'affaires, c'est-à-dire.
S'ils vont de la loi de la mort en libérant.
En chantant, je me suis déplacée.
si c'est le genre et l'art qui m'amène.",pt_XX,fr_XX
"cessem do sábio grego e do troiano
as navegações grandes que fizeram;
cale-se de alexandro e de trajano
a fama das vitórias que tiveram;
que eu canto o peito ilustre lusitano,
a quem netuno e marte obedeceram.
cesse tudo o que a musa antiga canta,
que outro valor mais alto se alevanta.","qu’on cesse de vanter les vastes entreprises,
les navigations des grecs et des troyens;
qu'on cesse de parler des nations qu’ont soumises,
alexandre et trajan, ces demi-dieux païens;
je chante les enfants de la lusitanie,
qui de neptune et mars se firent obéir,
que des vieux temps la muse entende et s’humilie,
devant de plus hauts faits, tout éclat doit pâlir.","Cessances de la sagesse et du troïon.
Les grands voyages qu'ils ont fait.
Il y a lieu d'aller et de durer.
La réputation des victoires qu'ils ont obtenues.
Je chant l'illustration du Luxembourg.
qu'ils ont respecté.
Tout ce qu'elle chante, l'ancienne muse cesse de chanter.
que d'autres valeurs s'abaissent.",pt_XX,fr_XX
"e vós, tágides minhas, pois criado
tendes em mim um novo engenho ardente,
se sempre em verso humilde celebrado
foi de mim vosso rio alegremente,
dai-me agora um som alto e sublimado,
um estilo grandíloquo e corrente,
porque de vossas águas febo ordene
que não tenham inveja às de hipocrene.","beles nymphes du tage, à vos ondes limpides,
si j’adressai jadis mes vers et mon encens,
et si toujours pour vous, de gloire plus avide
une nouvelle ardeur vient embraser mes sens,
que votre feu divin protège mon poème.
daignez rendre mon style élégant cl pompeux,
c’est l'ordre de phébus; i llippocrène lui même
ne pourra surpasser vos ilots majestueux.","Et vous, c'est moi, c'est moi, c'est moi.
J'ai un nouvel esprit d'entreprise.
Si l'on veut dire, on l'on veut dire, on l'on veut dire.
J'ai été votre rivage joyeusement.
Don't jeter un coup d'œil.
Il s'agit d'un style grandillé.
Il y a lieu d'encourager les gens d'affaires.
qui n'ont pas envie d'être hypocrétaire.",pt_XX,fr_XX
"dai-me uma fúria grande e sonorosa,
e não de agreste avena ou frauta ruda,
mas de tuba canora e belicosa,
que o peito acende e a cor ao gesto muda;
dai-me igual canto aos feitos da famosa
gente vossa, que a marte tanto ajuda;
que se espalhe e se cante no universo,
se tão sublime preço cabe em verso.","que je sois possédé d'une rage guerrière,
rejetez les pipeaux, et la ilûle de pan,
et prêlez-moi la trompe éclatante cl sévérc
qui fait frémir les cœurs et bouillonner le sang.
que mon chant inspiré devienne l'interprète
des preux aimés par vous, et de mars favoris,
que dans tout l’ünivers leur gloire se transmette,
si l'on trouve des mois dignes de tels récits.","Il me fait une profonde et sombre rage.
Non pas de la viande ou de la fraute rude.
Il s'agit d'un casque de canoe et de bique.
Le chest se lit et la couleur du geste change.
Il y a lieu d'accorder avec les faits du fameux.
Vos gens, merci beaucoup.
qui s'étend et chant dans le universe.
si ce prix sublime est versé.",pt_XX,fr_XX
"e vós, ó bem nascida segurança
da lusitana antiga liberdade,
e não menos certíssima esperança
de aumento da pequena cristandade;
vós, ó novo temor da maura lança,
maravilha fatal da nossa idade,
dada ao mundo por deus, que todo o mande,
para do mundo a deus dar parte grande","et vous, qui maintenez la si douce assurance
de notre nationale et vieille liberté,
vous, sur qui i occident a formé l’espérance
d’étendre les confins de la chréliennelé;
vous dont le maure apprend à craindre la colère,
défenseur de la loi, merveille de nos temps,
que dieu mit en ce monde, afin que de la terre,
vous puissiez lui conter les grands événements.","Et vous, bien-nés, sécurité.
de l'ancienne liberté.
Et non moins certain de l'espoir que l'on aspire.
de l'augmentation de la petite cristandade.
La nouvelle peur du lancement, c'est à vous.
Faible miracle de notre âge.
C'est ce qu'il faut faire.
Pourezezezezezezezezezezzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz",pt_XX,fr_XX
"vós, tenro e novo ramo florescente
de uma árvore, de cristo mais amada
que nenhuma nascida no ocidente,
cesárea ou cristianíssima chamada
(vede-o no vosso escudo, que presente
vos mostra a vitória já passada,
na qual vos deu por armas e deixou
as que ele para si na cruz tomou)","vous, lige encor bien jeune cl pourtant florissante
d'un arbre à qui le christ a promis son soutien,
et que de surpasser nul autre ne se vante,
qu'il ail nom césarée, ou même très chrétien,
voyez voire ecusson; cinq slygmales s’y placent,
d'une victoire insigne, immortel souvenir;
il n’est rien ici bas que ces armes n'effacent,
le christ, sur sa croix, a voulu les choisir.’","Vous, tenro et nouveau ramo florissant.
De l'arbre, de la criste, de la criste, de la criste.
Aucune n'est née de l'Ouest.
C'est une femme chrétienne, c'est une femme chrétienne.
(Laughter) (Applause) (Applause)
Je vous montre la victoire passée.
dans lequel vous avez donné des armes et où vous avez laissé des armes.
qu'il aperçue de la croix.",pt_XX,fr_XX
"vós, poderoso rei, cujo alto império
o sol, logo em nascendo, vê primeiro;
vê-o também no meio do hemisfério,
e quando desce o deixa derradeiro;
vós, que esperamos jugo e vitupério
do torpe ismaelita cavaleiro,
do turco oriental e do gentio
que inda bebe o licor do santo rio","vous, puissant souverain, dont le royaume immense
au lever du soleil s’éclaire le premier,
au bout de l'horizon l'aperçoit qui s’avance
et le dernier de tous assiste à son coucher;
qui sémerez l’effroi dans les déserts arides,
où bondit d’ismaël le cavalier sans frein,
chez le lurc d orient et les païens perfides
qui s'abreuvent encor dans les eaux du jourdain","C'est vous, le roi, le roi de l'empire.
Le soleil est tout à la naissance.
On l'aperçoit également dans l'hémisphère.
Quand il y a, il y a.
Vous, qui attendez à la musique et à la musique, vous attendez à la musique.
De la petite émilie cavalière, c'est-à-dire.
C'est le cas de la Turquie.
Il y a lieu de boire au Saint-Laurent.",pt_XX,fr_XX
"inclinai por um pouco a majestade
que nesse tenro gesto vos contemplo,
que já se mostra qual na inteira idade,
quando subindo ireis ao eterno templo;
os olhos da real benignidade
ponde no chão: vereis um novo exemplo
de amor dos pátrios feitos valerosos,
em versos divulgado numerosos.","daignez diminuer, pour que l'on vous contemple
cet air majestueux qui jette même éclat
que lors qu'en vos vieux ans, vous prendrez place au temple
où vivent a jamais les héros de l'etat.
abaissant vos regards de la grandeur royale
sur um de vos sujets, daignez les arrêter;
et vous apercevrez la gloire nationale
m'inspirant de nouveau des vers pour la chanter;","J'ai aimé un peu la majesté.
Dans le monde, c'est ce que je fais.
C'est le cas à l'âge adulte.
Il s'agit d'un temple éternel.
Les yeux de la vraisemblance.
Je ne sais pas, je ne sais pas.
de l'amour des foyers faits valer.
Il y a de nombreux versions qui ont été diffusées.",pt_XX,fr_XX
"vereis amor da pátria, não movido
de prémio vil, mas alto e quase eterno;
que não é prémio vil ser conhecido
por um pregão do ninho meu paterno.
ouvi: vereis o nome engrandecido
daqueles de quem sois senhor superno,
e julgareis qual é mais excelente,
se ser do mundo rei, se de tal gente.","vous verrez professer l'amour de la patrie,
sans l’appât dégradant d'un intérêt vénal,
est-il un prix plus beau que céder à l’envie
de chanter les exploits de son berceau natal?
du peuple généreux dont vous êtes le maître
vous verrez exalter le nom et les hauts faits
et pourrez dire alors, ce qu'il voudrait mieux être
le roi du monde entier, on bien de tels sujets.","Je suis mort, je suis mort, je suis mort.
de prémio vil, mais haut et presque etern.
Ce n'est pas un privil d'être connu.
par un préfet de mon père.
Je l'ai entendu.
De ceux-ci, c'est le plus grand.
Et vous jugez qui est plus excellent.
Si vous êtes le roi du monde, si vous êtes le roi du monde.",pt_XX,fr_XX
"ouvi: que não vereis com vãs façanhas,
fantásticas, fingidas, mentirosas,
louvar os vossos, como nas estranhas
musas, de engrandecer-se desejosas:
as verdadeiras vossas são tamanhas
que excedem as sonhadas, fabulosas,
que excedem rodamonte e o vão rugeiro
e orlando, inda que fora verdadeiro.","voyez, ce ne sont point des promesses meuleuses
de fantastiques faits, inventés à plaisir,
comme chez l’elrangcr. dont les muses flatteuses
trouvent le vrai trop simple et veulent l’embellir.
c’est ici le réel qui surpasse la fable
el tout le merveilleux qu’on avait pu songer,
el roland, quand bien même il serait véritable,
el le fort rodomont, et le bouillant roger.","J'ai entendu dire que vous ne voyez pas avec vos chefs de cuisine.
Ils sont fantastiques, illusoires.
Commerçants, commerçants, commerçants.
Destiny, destiny, destiny, destiny.
Les vrais sont justes.
qui dépassent les rêves, les fabuleux, les fabuleux.
qui dépassent le sommet.
et parlent, même si vrai.",pt_XX,fr_XX
"por estes vos darei um nuno fero,
que fez ao rei o ao reino tal serviço,
um egas, e um d. fuas, que de homero
a cítara para eles só cobiço.
pois pelos doze pares dar-vos quero
os doze de inglaterra, e o seu magriço.
dou-vos também aquele ilustre gama,
que para si de eneias toma a fama.","pour ceux-ci, je vous donne un nuno téméraire,
qui rendit à son roi des services si grands,
un egas, un fuas, pour qui le luth d’homére
n’a point de trop beaux sons, d’assez nobles accents.
vous pourrez opposer aux douze pairs de france
les douze d’albion, magriço valeureux,
et puis vient un cama, dont l’illustre constance
d’enée a pris pour lui le renom glorieux.","C'est pourquoi je vais vous donner un doigt de fer.
que le roi a fait ce service, que le roi a fait ce service.
Un œil, un œil, un œil, un œil.
Je n'ai qu'à écouter.
Pour les douze pairs, je veux vous donner.
Les douzaines d'ice, et le magritre.
Je vous donne aussi cette image.
Il s'agit d'un petit-jeune.",pt_XX,fr_XX
"pois se a troco de carlos, rei de frança,
ou de césar, quereis igual memória,
vede o primeiro afonso, cuja lança
escura faz qualquer estranha glória;
e aquele que a seu reino a segurança
deixou, com a grande e próspera vitória;
outro joane, invicto cavaleiro,
o quarto e quinto afonsos e o terceiro.","si vous voulez des noms rivalisant en gloire,
charlemagne ou césar, vous aurez a choisir,
entre alphonse premier, de glorieuse mémoire;
(quel éclat supérieur pourrait donc obscurcir
un roi dont la victoire a contraint le barbare
des pays qu’il souillait à faire l’abandon)
et jean, ce chevalier d’un courage si rare;
puis alphonse trois, quatre et cinquième du nom.","Si l'on veut que l'on fasse que l'on fasse que l'on fasse que l'on fasse que l'on fasse que l'on fasse que l'on fasse que l'on fasse.
Or de cesser, je demande la même mémoire.
Il y a lieu de voir le premier appareil qui lance.
Le noir fait quelque chose de gloire.
Il y a lieu d'admettre qu'il y a lieu d'admettre qu'il y a lieu.
Il y a eu eu grand succès.
Un autre John, un invité de cavalerie.
Le quatrième, le cinquième, le troisième.",pt_XX,fr_XX
