original_poem,translated_poem,translated_by_TA,src_lang,tgt_lang
"heard melodies are sweet, but those unheard
are sweeter; therefore, ye soft pipes, play on;
not to the sensual ear, but, more endear'd,
pipe to the spirit ditties of no tone:
fair youth, beneath the trees, thou canst not leave
thy song, nor ever can those trees be bare;
bold lover, never, never canst thou kiss,
though winning near the goal yet, do not grieve;
she cannot fade, though thou hast not thy bliss,
for ever wilt thou love, and she be fair!","les mélodies entendues sont douces, mais celles qu'on n'entend pas
sont plus douces encore; donc, suaves pipeaux, continuez de jouer:
non pour l'oreille sensuelle, mais des ballades plus chéries,
des ballades pour l'esprit, sans sonorités!
bel éphèbe, sous ces arbres, tu ne peux quitter
ta chanson, pas plus que les arbres ne quittent leurs feuilles;
audacieux amoureux, jamais, jamais tu n'obtiens les baisers,
quoique tu sois proche du but—cependant, ne te chagrine pas;
elle ne peut se flétrir, quoique tu n'atteignes pas ton bonheur,
a jamais tu aimeras, et elle sera belle!","Les melodies entendues sont douces, mais celles qui ne sont pas entendues
sont plus douces; donc, vous pipes douces, jouez.
non à l'oreille sensuale, mais, plus aimable,
pipe à l'esprit ditties d'aucun ton :
La jeunesse belle, sous les arbres, tu ne peux pas quitter
Tu chantes, et ces arbres ne peuvent jamais être dénudés.
ami audacieux, jamais, jamais tu ne peux te baiser,
Même si vous gagnez près du but, ne souffrez pas.
Elle ne peut pas disparaître, même si vous n'avez pas votre bonheur,
pour toujours tu aimons, et elle est juste!",en_XX,fr_XX
"ah, happy, happy boughs! that cannot shed
your leaves, nor ever bid the spring adieu;
and, happy melodist, unwearied,
for ever piping songs for ever new;
more happy love! more happy, happy love!
for ever warm and still to be enjoy'd,
for ever panting, and for ever young;
all breathing human passion far above,
that leaves a heart high-sorrowful and cloy'd,
a burning forehead, and a parching tongue.","ah! heureux, heureux rameaux! qui ne pouvez perdre
vos feuillages, ni jamais dire au printemps adieu;
et toi, heureux mélodiste, jamais lassé,
modulant à jamais des chants qui ne vieillissent jamais;
plus heureux amour, plus heureux, heureux amour!
que l'on peut goûter sans cesse, à jamais chaud,
a jamais haletant, à jamais jeune;
soupirant bien au-dessus de toute passion humaine,
qui laisse le cœur repu et plein d'amertume,
le front brûlant et la langue desséchée.","ah, happy, happy boughs!
Les feuilles, et ne priez jamais le printemps d'adieu;
et, mélodique heureux, imbriqué,
pour des chansons toujours nouvelles, pour des chansons toujours nouvelles;
plus d'amour heureux! plus d'amour heureux!
pour toujours chaud et toujours agréable,
pour une vie inoubliable, et pour une vie jeune.
tous respirant la passion humaine loin au-dessus,
qui laisse un coeur très regrettable et cloy'd,
Une tête brûlante et une langue qui s'épargne.",en_XX,fr_XX
"who are these coming to the sacrifice?
to what green altar, o mysterious priest,
lead'st thou that heifer lowing at the skies,
and all her silken flanks with garlands drest?
what little town by river or sea shore,
or mountain-built with peaceful citadel,
is emptied of this folk, this pious morn?
and, little town, thy streets for evermore
will silent be; and not a soul to tell
why thou art desolate, can e'er return.","quels sont ces gens allant au sacrifice?
vers quel autel verdoyant, ô prêtre mystérieux,
conduis-tu cette génisse qui mugit aux cieux,
ses flancs soyeux tout parés de guirlandes?
quelle petite ville sur une rivière ou sur le bord de la mer
ou bâtie sur une montagne avec une paisible citadelle,
est vide de cette foule en cette pieuse matinée?
et toi, petite ville, tes rues à jamais
demeureront silencieuses; et pas une âme, pour dire
pourquoi tu es déserte, ne peut revenir jamais.","qui sont ceux qui sont venus au sacrifice?
à quel ciel vert, o prière mystérieux,
Tu conduits ce heifer descendant dans le ciel,
et tous ses bords de soie avec des garlands s'écoulent?
quelle petite ville près d'un fleuve ou d'une rive de mer,
ou des montagnes construites avec une citadelle paisible,
est-elle empêchée de ce peuple, de cette matinée saine?
et, petite ville, vos rues pour toujours
Il sera silencieux, et pas une âme à dire
pourquoi tu es désolé, est-ce que tu peux retourner.",en_XX,fr_XX
"o attic shape! fair attitude! with brede
of marble men and maidens overwrought,
with forest branches and the trodden weed;
thou, silent form, dost tease us out of thought
as doth eternity: cold pastoral!
when old age shall this generation waste,
thou shalt remain, in midst of other woe
than ours, a friend to man, to whom thou say'st,
beauty is truth, truth beauty,—that is all
ye know on earth, and all ye need to know.","o chef-d'œuvre attique! contours si purs qu'étroitement
enserrent une race d'hommes et de vierges de marbre,
des branches des forêts et des herbes foulées;
forme silencieuse, ta hantise dépasse notre pensée
comme fait l'éternité: froide pastorale!
quand la vieillesse consumera cette génération,
tu resteras, au milieu d'autres douleurs
que les nôtres, une amie de l'homme, à qui tu dis:
beauté, c'est vérité, vérité, c'est beauté—, voilà tout
ce que vous savez sur terre, tout ce qu'il vous faut savoir.","o forme de la terrasse! attitude juste! avec broad
d'hommes et de filles en marbre surchargés,
avec les branches de la forêt et les mauvaises herbes peintes;
tu, forme silencieuse, tu nous tue de l'esprit
ainsi que l'éternité : froid pastoral!
Le vieillissement de cette génération sera épuisé,
tu resterai dans un autre désastre.
que notre, un ami à l'homme, à qui tu dis,
la beauté est la vérité, la vérité la beauté, c’est tout
vous connaissez sur la terre et tout ce que vous avez besoin de savoir.",en_XX,fr_XX
"as hermes once took to his feathers light,
when lulled argus, baffled, swoon’d and slept,
so on a delphic reed, my idle spright
so play’d, so charm’d, so conquer’d, so bereft
the dragon-world of all its hundred eyes;
and seeing it asleep, so fled away,
not to pure ida with its snow-cold skies,
nor unto tempe where jove griev’d that day;
but to that second circle of sad hell,
where in the gust, the whirlwind, and the flaw
of rain and hail-stones, lovers need not tell
their sorrows—pale were the sweet lips i saw,
pale were the lips i kiss’d, and fair the form
i floated with, about that melancholy storm.","de même qu'autrefois hermès emprunta la légèreté de ses plumes
lorsqu'il berçait argus déjoué, pâmé, endormi;
de même sur un chalumeau delphique mon esprit oisif
amusa, charma, conquit, priva
de ses cent yeux, le dragon monde;
et le voyant assoupi, s'envola de même—
non vers le mont ida, avec ses nuages chargés de neige,
non vers tempé où jupiter un jour se lamenta—
mais vers ce second cercle du sombre enfer,
où parmi les rafales, les tourbillons et les averses
de pluie et de grêle, les amoureux n'ont pas besoin de dire
leurs tourments. pâles étaient les douces lèvres que je vis,
pâles les lèvres que je baisai, et enchanteresse la forme
que j'étreignis en flottant au milieu de cette lugubre tempête.","comme Hermes l'avait une fois prise à ses plumes de lumière,
Lorsque lulled se dispute, est perplexe, s’écoule et coule,
c'est ainsi que sur une bille de Delphic, mon éprouveur inactif
C’est ainsi qu’ils jouent, qu’ils se charment, qu’ils conquérent, qu’ils se débarrassent.
Le monde des dragons de tous ses cent yeux;
et voyant qu'il dormait, il a alors fui,
pas à l'Ida pure avec ses skis froids de neige,
ni à l’intimidation où j’ai souffert ce jour-là;
mais à ce deuxième cercle de l'enfer triste,
Alors que dans le brouillard, le vent et la faille,
des pluies et des pierres de neige, les amoureux ne doivent pas dire
leurs souffrances - les lèvres douces que j'ai vues étaient pales,
Les lèvres que j’ai battues étaient pales, et la forme juste
J'ai flotté avec, à l'occasion de cette tempête melancholique.",en_XX,fr_XX
"o what can ail thee, knight-at-arms,
alone and palely loitering?
the sedge has withered from the lake,
and no birds sing.
o what can ail thee, knight-at-arms,
so haggard and so woe-begone?
the squirrel’s granary is full,
and the harvest’s done.
i see a lily on thy brow,
with anguish moist and fever-dew,
and on thy cheeks a fading rose
fast withereth too.
i met a lady in the meads,
full beautiful—a faery’s child,
her hair was long, her foot was light,
and her eyes were wild.
i made a garland for her head,
and bracelets too, and fragrant zone;
she looked at me as she did love,
and made sweet moan
i set her on my pacing steed,
and nothing else saw all day long,
for sidelong would she bend, and sing
a faery’s song.
she found me roots of relish sweet,
and honey wild, and manna-dew,
and sure in language strange she said—
‘i love thee true’.
she took me to her elfin grot,
and there she wept and sighed full sore,
and there i shut her wild wild eyes
with kisses four.
and there she lullèd me asleep,
and there i dreamed—ah! woe betide!—
the latest dream i ever dreamt
on the cold hill side.
i saw pale kings and princes too,
pale warriors, death-pale were they all;
they cried—‘la belle dame sans merci
thee hath in thrall!’
i saw their starved lips in the gloam,
with horrid warning gapèd wide,
and i awoke and found me here,
on the cold hill’s side.
and this is why i sojourn here,
alone and palely loitering,
though the sedge is withered from the lake,
and no birds sing.","ah! qui peut te faire souffrir, être infortuné,
errant pâle et solitaire!
les joncs sont desséchés au bord du lac,
aucun oiseau n'y chante.
ah! qui peut te faire souffrir, être infortuné,
si farouche et si malheureux?
le grenier de l'écureuil est rempli,
et la moisson est rentrée.
je vois un lis sur ton front
avec la moiteur de l'agonie et la buée de la fièvre;
et sur la joue une rose qui se flétrit
et se fane de même rapidement.
j'ai rencontré une dame, dans les prés,
d'une grande beauté—la fille d'une fée;—
ses cheveux étaient longs, ses pieds légers
et ses yeux sauvages.
je l'assis sur mon coursier paisible
et ne vis rien d'autre tout le long du jour;
car elle se penchait de côté et chantait
une chanson de fée.
je tressai une guirlande pour sa tête,
puis des bracelets et une ceinture qui embaumait;
elle me regardait comme si elle m'aimait
et poussait un doux gémissement.
elle trouva pour moi des racines d'un goût exquis,
du miel sauvage et la manne de la rosée;
et sûrement en langage étrange elle me dit:
je t'aime véritablement.
elle m'entraîna dans sa grotte d'elfe;
là, me contemplant, elle poussa un profond soupir:
là, je fermai ses yeux sauvages et tristes—
et l'embrassai jusqu'à l'endormir.
là nous sommeillâmes sur la mousse,
et là, je rêvai, ah! malheur véritable!
le dernier rêve que j'aie jamais rêvé,
sur le flanc de la froide colline.
je vis des rois pâles et des princes aussi,
de pâles guerriers—tous avaient la pâleur de la mort,
et criaient: «la belle dame sans mercy
te tient en servage!»
je vis leurs lèvres affamées, dans les ténèbres,
grandes ouvertes pour me donner cet horrible avertissement;
et je m'éveillai et me retrouvai ici,
sur le flanc de la froide colline.
et voilà pourquoi je reste ici
errant pâle et solitaire:
bien que les joncs soient desséchés au bord du lac,
et qu'aucun oiseau ne chante.","o Qu'est-ce qui te plaît, le chevalier-at-arms,
seuls et à l'aise?
Le sable s'est dénudé du lac,
et aucun oiseau ne chante.
o Qu'est-ce qui te plaît, le chevalier-at-arms,
si honnête et si malheureuse?
L’écorce de l’esquire est pleine,
et la récolte est terminée.
je vois une lily sur votre brow,
avec des souffrances humides et des pluies de fièvre,
et sur tes cheeks une rose qui s'évanouie
Il y a aussi de la vieillesse rapide.
j'ai rencontré une dame dans les meads,
Pleins de beauté, un enfant de faery,
Elle avait des cheveux longs et un pied léger.
et ses yeux étaient sauvages.
j'ai fait une couronne pour sa tête,
et les bracelets, et la zone fragrante;
Elle m'a regardée comme elle l'avait aimée,
Nous avons fait un bon moan.
je l'ai mise sur mon pied de marche,
et rien d'autre n'a vu pendant toute la journée,
parce qu'elle se plierait à côté et chanterait
Une chanson de faery.
Elle m'a trouvé des racines de goût et de douceur,
et le miel sauvage, et le manna-dew,
et bien sûr, dans un langage étrange, elle a dit :
« Je te ai vraiment aimé ».
Elle m'a emmené dans son filet d'épinettes.
et là elle pleurait et souffrait pleinement,
et là j'ai fermé ses yeux sauvages et sauvages
avec les basses de quatre.
et là elle m'a fait dormir,
et là je rêve - ah! woe betide! -
le dernier rêve que j'ai jamais rêvé
sur le côté de la colline froide.
J'ai aussi vu des rois et des princes bleus,
Les combattants bleus, tous bleus de mort;
Ils criaient : « la belle dame sans merci
Tu es en servitude! »
J'ai vu leurs lèvres faimées dans la lumière,
avec des avertissements horrifics éloignés,
et je me suis réveillé et je me suis retrouvé ici,
sur le côté de la colline froide.
et c'est pourquoi je séjourne ici,
seuls et à l'aise,
Bien que le sable soit congelés par le lac,
et aucun oiseau ne chante.",en_XX,fr_XX
"shed no tear! oh, shed no tear!
the flower will bloom another year.
weep no more! oh, weep no more!
young buds sleep in the root's white core.
dry your eyes! oh, dry your eyes!
for i was taught in paradise
to ease my breast of melodies,--
shed no tear.
overhead! look overhead!
'mong the blossoms white and red--
look up, look up! i flutter now
on this fresh pomegranate bough.
see me! 'tis this silvery bill
ever cures the good man's ill.
shed no tear! oh, shed no tear!
the flower will bloom another year.
adieu, adieu -- i fly -- adieu!
i vanish in the heaven’s blue,--
adieu, adieu!","ne verse pas de larmes! oh n'en verse pas!
la fleur s'épanouira une autre année.
ne pleure pas! oh ne pleure pas davantage?
les bourgeons naissants sommeillent dans le cœur blanchissant de la racine.
sèche tes yeux! oh sèche tes yeux!
on m'a appris en paradis
a calmer mon cœur avec des mélodies—
ne verse pas de larme.
au-dessus de ta tête! regarde au-dessus?
parmi les fleurs blanches et roses—
regarde en haut, en haut. voilà que je voltige
sur cette branche de rougissante grenade!
vois moi! c'est ce croissant d'argent
qui guérit toujours la souffrance de l'homme bon.
ne verse pas de larme! oh n'en verse pas!
la fleur s'épanouira une autre année.
adieu, adieu!—je m'envole, adieu!
je m'évapore dans le bleu du ciel—
adieu! adieu!","Je ne suis pas d'accord avec vous, je ne suis pas d'accord.
le fleur fleurira un an plus tard.
Non plus pleurer! Oh, non plus pleurer!
Les jeunes bourgeons dorment dans le noyau blanc de la racine.
séchez vos yeux! oh, séchez vos yeux!
car j'ai été enseigné dans le paradis
pour assouplir ma poitrine de mélodies,
Ne jetez pas de larmes.
sur la tête! regardez la tête!
'entre les fleurs blanches et rouges--
regardez, regardez! je frotte maintenant!
sur ce bouillon de pomme de terre fraîche.
voire! c'est ce billet argenté!
jamais remède le malade du bon homme.
Je ne suis pas d'accord avec vous, je ne suis pas d'accord.
le fleur fleurira un an plus tard.
adieu, adieu -- je vais voler -- adieu!
Je disparais dans le bleu du ciel,
merci, merci, merci!",en_XX,fr_XX
"ah! woe is me! poor silver-wing!
that i must chant thy lady's dirge,
and death to this fair haunt of spring,
of melody, and streams of flowery verge,--
poor silver-wing! ah! woe is me!
that i must see
these blossoms snow upon thy lady's pall!
go, pretty page! and in her ear
whisper that the hour is near!
softly tell her not to fear
such calm favonian burial!
go, pretty page! and soothly tell,--
the blossoms hang by a melting spell,
and fall they must, ere a star wink thrice
upon her closed eyes,
that now in vain are weeping their last tears,
at sweet life leaving, and these arbours green,--
rich dowry from the spirit of the spheres,
alas! poor queen!","ah! malheur à moi! pauvre être ailé d'argent!
il me faut chanter la mélopée funèbre de ta dame,
et sa mort en ce féerique séjour de printemps,
de mélodie, de ruisseau aux rives fleuries,—
pauvre être ailé d'argent! ah! malheur à moi!
il me faut voir
les fleurs de neige sur le drap funèbre de ta dame!
va gentil page, à son oreille
murmure que l'heure est proche.
doucement dis lui de ne pas redouter
une sépulture si paisible et si favonienne!
va gentil page! et dis lui tout bas,—
les fleurs sont suspendues par un charme passager,
elles tomberont avant que l'étoile cligne trois fois
sur ses yeux clos,
qui maintenant versent en vain leurs dernières larmes
en quittant la douce vie et ses verdoyants bocages,—
fastueux don de l'esprit des sphères,—
hélas! pauvre reine!","ah! woe is me! poor silver-wing!
que je dois chanter le dirge de votre dame,
et la mort à cette belle cabane de printemps,
de la mélodie et des cours d'eau fleuris,
Poor silver-wing! ah! woe is me!
que je dois voir
Ces fleurs de neige sur la paille de votre dame!
go, pretty page! et dans son oreille
whisper que l'heure est proche!
dites-le doucement de ne pas craindre
Un funeral favonien aussi tranquille!
Allez, page belle! et dites tranquillement, -
Les fleurs sont causées par un épisode de fusion.
et ils doivent tomber, avant qu'une étoiles ne se tourne trois fois.
sur ses yeux fermés,
qui pleurent aujourd'hui en vain leurs dernières larmes,
au départ de la vie douce, et ces arbours verts,--
Une bourse riche de l'esprit des sphères,
hélas! la pauvre reine!",en_XX,fr_XX
"season of mists and mellow fruitfulness,
close bosom-friend of the maturing sun;
conspiring with him how to load and bless
with fruit the vines that round the thatch-eves run;
to bend with apples the moss'd cottage-trees,
and fill all fruit with ripeness to the core;
to swell the gourd, and plump the hazel shells
with a sweet kernel; to set budding more,
and still more, later flowers for the bees,
until they think warm days will never cease,
for summer has o'er-brimm'd their clammy cells.","saison de brume et de féconde abondance,
proche parente du soleil qui dore;
contribuant avec lui à charger et à combler
de fruits les vignes qui courent le long des toits de chaume;
a courber sous le poids des pommes les arbres moussus du cottage,
a mûrir jusqu'au cœur tous les fruits;
a grossir les courges, à gonfler les coques des noisettes
d'un succulent noyau; à faire bourgeonner davantage
et davantage encore, les dernières fleurs pour les abeilles,
au point de leur faire croire que les jours chauds ne cesseront jamais,
tant l'eté a rempli jusqu'au bord leurs visqueuses alvéoles.","La saison des débris et de la douceur de la prospérité,
un ami étroit du soleil mûrissant;
conspirer avec lui sur la façon de charger et de blesser
avec des fruits, les vignes qui circulent autour des chaussées;
pour gonfler avec des pommes les maisons en moss,
et remplissez tous les fruits de maturité jusqu'au fond;
pour élargir la tourbe, et couper les coquilles de hazel.
avec un noyau succulent; pour faire pousser davantage,
et encore plus, plus tard, des fleurs pour les abeilles,
jusqu'à ce qu'ils pensent que les journées chaudes ne cesseront jamais,
pour l'été a o'er-brimm'd leurs cellules clammy.",en_XX,fr_XX
"who hath not seen thee oft amid thy store?
sometimes whoever seeks abroad may find
thee sitting careless on a granary floor,
thy hair soft-lifted by the winnowing wind;
or on a half-reap'd furrow sound asleep,
drows'd with the fume of poppies, while thy hook
spares the next swath and all its twined flowers:
and sometimes like a gleaner thou dost keep
steady thy laden head across a brook;
or by a cyder-press, with patient look,
thou watchest the last oozings hours by hours.","qui ne t'a pas vue souvent parmi tes récoltes?
parfois qui cherche au dehors peut te trouver
assise nonchalamment sur le plancher d'un grenier,
les cheveux mollement soulevés par le souffle du van:
ou sur un sillon à moitié moissonné profondément assoupie,
engourdie par l'exhalaison des pavots, tandis que ta faucille,
epargne l'andain le plus proche et, toutes ses fleurs entrelacées:
et parfois, comme une glaneuse tu restes
la tête chargée, bien droite, en franchissant un ruisseau;
ou près d'un pressoir à cidre, d'un patient regard
tu surveilles les dernières cuvées, heure par heure.","qui ne te voit pas souvent dans ton magasin?
Parfois, quiconque cherche à se rendre à l'étranger peut trouver
Si tu sièges sans précaution sur un plancher d'un granaire,
Les cheveux de ton visage sont étendus par le vent qui plonge.
ou sur un bruit d'un furrow à moitié réaperçu dormant,
drows'd avec le fume de papillons, alors que votre hook
sauve le next swath et tous ses fleurs doublées :
et parfois, comme un gleaner que tu gardes
A travers un cours d'eau, déplacez votre tête déchargée.
ou par une cider-presse, avec un regard patient,
Vous observez les derniers oiseaux, heures par heures.",en_XX,fr_XX
"where are the songs of spring? ay, where are they?
think not of them, thou hast thy music too,—
while barred clouds bloom the soft-dying day,
and touch the stubble-plains with rosy hue;
then in a wailful choir the small gnats mourn
among the river sallows, borne aloft
or sinking as the light wind lives or dies;
and full-grown lambs loud bleat from hilly bourn;
hedge-crickets sing; and now with treble soft
the red-breast whistles from a garden-croft;
and gathering swallows twitter in the skies.","où sont les chants du printemps? hélas, où sont-ils?
n'y pense plus, tu as ton harmonie aussi—
pendant que les nuages striés teintent le déclin graduel du jour
et colorant d'une nuance rose le chaume des plaines;
alors, en un chœur plaintif, les petits moucherons zézaient
autour des saules du fleuve, remontant dans l'atmosphère
ou redescendant, suivant que la brise légère s'élève ou meurt;
et les agneaux déjà grands bêlent haut parqués sur le coteau,
les grillons des haies chantent; à son tour en trilles mélodieux
le rouge-gorge siffle d'un jardin enclos;
et les hirondelles se rassemblant gazouillent dans les cieux.","Où sont les chansons du printemps?
Ne pensez pas à eux, vous avez aussi votre musique,
Alors que les nuages barres fleurissent le jour doux,
et toucher les plaines de boues avec une couleur rose;
alors les petits gnats pleurent dans un choir pleureux
entre les sables du fleuve, soutenus au-dessus
ou se plongeant comme le vent léger vit ou meurt;
et les agneaux de plein âge s'écoulent fortement de l'écorce des collines;
les criquets de clôture chantent; et maintenant avec un treble de douceur
Les huîtres rouges d'une couronne de jardin;
et de rassembler des poussins twitter dans le ciel.",en_XX,fr_XX
"i cry your mercy—pity—love! aye, love!
merciful love that tantalizes not,
one-thoughted, never-wandering, guileless love,
unmasked, and being seen—without a blot!
o! let me have thee whole,—all—all—be mine!
that shape, that fairness, that sweet minor zest
of love, your kiss,—those hands, those eyes divine,
that warm, white, lucent, million-pleasured breast,—
yourself—your soul—in pity give me all,
withhold no atom’s atom or i die,
or living on perhaps, your wretched thrall,
forget, in the mist of idle misery,
life’s purposes,—the palate of my mind
losing its gust, and my ambition blind!","j'implore votre merci—pitié—amour!—oui, l'amour!
l'amour miséricordieux qui n'excite pas les désirs,
qui n'a qu'une pensée, ne vagabonde jamais, l'amour sincère,
sans masque, et quand il se montre—sans aucune tache!
oh! que tout cela soit à moi,—tout—soit mien!
cette forme, cette beauté, cette douce, cette légère marque
d'amour, votre baiser,—ces mains, ces yeux divins.
ce sein brûlant, éclatant de blancheur, prometteur de mille plaisirs,—
vous même—votre âme—par pitié donnez-moi tout.
ne me refusez pas un atome d'atome, ou je meurs,
ou, si je vis, peut-être, votre esclave infortuné
oubliera, plongé dans une langoureuse détresse,
le but de son existence—le palais de mon esprit
perdant son goût, et mon ambition aveugle!","je crie votre mercy-pity-love! oui, love!
L'amour merciful qui n'est pas équivalant,
L'amour sans guilde, sans pensée, sans déplacement, sans guilde.
Sans masque et en vue, sans tache!
O! me permets de te rendre tout entier, tous, tous, de m'être!
que la forme, que l'équité, que la douceur minérale
de l'amour, de votre kiss, ces mains, ces yeux divins,
Cette poitrine chaude, blanche, lumineuse, abondante,
vous-même, votre âme-donnez-moi tout dans la pitte,
ne retenir l’atome de l’atome ou je décède,
ou de vivre peut-être sur votre malheureuse servitude,
Remarque, dans le brouillard de la misère,
les buts de la vie, le goût de ma pensée
Perte de son souffle, et ma ambition aveugle!",en_XX,fr_XX
"bright star, would i were stedfast as thou art—
not in lone splendour hung aloft the night
and watching, with eternal lids apart,
like nature's patient, sleepless eremite,
the moving waters at their priestlike task
of pure ablution round earth's human shores,
or gazing on the new soft-fallen mask
of snow upon the mountains and the moors—
no—yet still stedfast, still unchangeable,
pillow'd upon my fair love's ripening breast,
to feel for ever its soft fall and swell,
awake for ever in a sweet unrest,
still, still to hear her tender-taken breath,
and so live ever—or else swoon to death.","astre brillant! puissé-je, immobile comme tu l'es—
non pas, resplendir à l'écart suspendu dans la nuit,
et surveiller, les paupières éternellement redressées,
tel un forçat de la nature, ermite sans sommeil,
les eaux mouvantes, dans leur tâche lustrale,
purifiant de leur ablution les rivages des hommes,
ou contempler le masque floconneux, que, fraîchement tombée,
la neige impose aux montagnes et aux bruyères,—
non,—mais, puissé-je, toujours immobile, toujours immuable,
posséder comme oreiller le sein mûrissant de ma bien aimée,
pour le sentir à jamais doucement se soulever puis s'abaisser,
eveillé à jamais en une délicieuse insomnie,
pour entendre encore, et encore, sa tendre respiration,
et vivre ainsi toujours—ou sinon m'évanouir dans la mort!","Star lumineux, si j'étais ferme comme tu es-
Il n'est pas dans la splendeur côtière suspendue au sommet la nuit
et surveiller, avec des couvercles éternels séparés,
comme le patient de la nature, le eremite sans sommeil,
les eaux qui se déplacent dans le cadre de leur mission de prêtre
d'épuration pure autour des rives humaines de la terre,
ou en regardant la nouvelle masque à chute douce
de neige sur les montagnes et les marais,
non, mais toujours ferme, toujours inchangable,
pillow'd sur la poitrine mûre de ma belle affection,
pour ressentir pour toujours sa légère chute et son émergence,
Aperçu pour toujours dans une douce inquiétude,
encore, encore pour entendre son souffle tendrement pris,
et donc vivre à jamais - ou bien s'écouler à mort.",en_XX,fr_XX
"fair isabel, poor simple isabel!
lorenzo, a young palmer in love’s eye!
they could not in the self-same mansion dwell
without some stir of heart, some malady;
they could not sit at meals but feel how well
it soothed each to be the other by;
they could not, sure, beneath the same roof sleep
but to each other dream, and nightly weep.","gracieuse isabelle, pauvre innocente isabelle!
lorenzo, un jeune pèlerin sous l'œil de l'amour!
ils ne pouvaient habiter la même demeure
sans émotion au cœur, sans souffrance;
ils ne pouvaient s'asseoir aux repas sans éprouver
quelle douceur pour l'un était la présence de l'autre;
ils ne pouvaient, à coup sûr, dormir sous le même toit
sans rêver l'un à l'autre et pleurer chaque nuit.","Faire Isabel, pauvre simple Isabel!
lorenzo, un jeune palmier dans l’œil de l’amour!
Ils ne pouvaient pas demeurer dans la même maison.
sans une certaine agitation du cœur, une certaine maladie;
Ils ne pouvaient pas s'asseoir à la table, mais ils se sentaient bien.
Il a permis à chacun d'être l'autre;
ils ne pouvaient certainement pas dormir sous le même toit
Mais ils rêvent l'un à l'autre et pleuvent la nuit.",en_XX,fr_XX
"with every morn their love grew tenderer,
with every eve deeper and tenderer still;
he might not in house, field, or garden stir,
but her full shape would all his seeing fill;
and his continual voice was pleasanter
to her, than noise of trees or hidden rill;
her lute-string gave an echo of his name,
she spoilt her half-done broidery with the same.","chaque matin leur amour devenait plus tendre,
et chaque soir plus profond et plus tendre encore;
lui ne pouvait, à la maison, au champ, au jardin, rien témoigner,
mais son visage à elle était tout son horizon;
et la voix de l'aimé était toujours plus agréable
a l'aimée que le bruit des arbres ou des ruisseaux ombragés;
les cordes de son luth faisaient sonner son nom,
elle le dessinait sur sa broderie inachevée.","avec chaque matin, leur amour est devenu plus doux,
avec chaque soirée plus profonde et plus tendre encore;
Il ne peut pas se débarrasser dans la maison, dans le champ ou dans le jardin,
mais sa forme entière remplirait tout son regard;
et sa voix constante était plus agréable
à elle, que le bruit des arbres ou le bruit caché;
sa corde de lute donnait un écho de son nom,
c'est là qu'elle s'est embarrassée de sa couture à mi-parcours.",en_XX,fr_XX
"he knew whose gentle hand was at the latch,
before the door had given her to his eyes;
and from her chamber-window he would catch
her beauty farther than the falcon spies;
and constant as her vespers would he watch,
because her face was turn’d to the same skies;
and with sick longing all the night outwear,
to hear her morning-step upon the stair.","il devinait quelle gentille main tournait le loquet,
avant que la porte ouverte ne la découvrît à ses yeux;
a travers la fenêtre de sa chambre il surprenait sa beauté
d'un regard plus perçant que celui du faucon;
régulièrement il la guettait aux vêpres,
sachant que ses yeux étaient levés vers les mêmes cieux;
il passait toute la nuit dans une attente enfiévrée,
pour entendre sur l'escalier son pas matinal.","Il savait dont la main douce était au verrouillage,
avant que la porte l'ait donnée à ses yeux;
et à partir de sa fenêtre de chambre, il prendrait
sa beauté plus loin que les espions de faucons;
et constamment, comme ses soirées il regardait,
car sa face était tournée vers le même ciel;
et avec le désir malade toute la nuit les vêtements,
pour entendre sa marche de la matinée sur les escaliers.",en_XX,fr_XX
"a whole long month of may in this sad plight
made their cheeks paler by the break of june:
«to morrow will i bow to my delight,
«to-morrow will i ask my lady’s boon.» -
«o may i never see another night,
«lorenzo, if thy lips breathe not love’s tune.» -
so spake they to their pillows; but, alas,
honeyless days and days did he let pass;","un long mois de mai passé dans ce pénible état
rendit leurs joues plus pâles lorsque juin commença:
«demain je me courberai devant ma joie,
demain j'implorerai la faveur de ma dame».
«o puissé-je ne jamais voir une autre nuit,
lorenzo, si tes lèvres ne prononcent pas le mot amour.»
ainsi chacun parlait à son oreiller; mais, hélas! chacun
laissait passer jours sur jours sang goûter le suprême bonheur;","un long mois de mai dans cette triste situation
Leur visage s'est affaiblit par la rupture du mois de juin :
«Tomorrow I will bow to my delight,
«Tomorrow I will ask my lady’s boon.» -
«O peut-il que je ne vois jamais une autre nuit,
«lorenzo, si tes lèvres ne respirent pas la musique de l’amour.» -
Alors ils ont dit à leurs pièges, mais, hélas,
Il a laissé passer des jours et des jours sans miel;",en_XX,fr_XX
