original_poem,translated_poem,translated_by_TA,src_lang,tgt_lang,bleu_score,meteor_score,bertscore,bartscore
"let me not to the marriage of true minds
admit impediments. love is not love
which alters when it alteration finds,
or bends with the remover to remove:
o, no! it is an ever-fixed mark,
that looks on tempests and is never shaken;
it is the star to every wandering bark,
whose worth’s unknown, although his height be taken.
love’s not time’s fool, though rosy lips and cheeks
within his bending sickle’s compass come;
love alters not with his brief hours and weeks,
but bears it out even to the edge of doom.
if this be error, and upon me prov’d,
i never writ, nor no man ever lov’d.","que eu não veja empecilhos na sincera
união de duas almas. não amor
é o que encontrando alterações se altera
ou diminui se o atinge o desamor.
oh, não! amor é ponto assaz constante
que ileso os bravos temporais defronta.
é a estrela guia do baixel errante,
de brilho certo, mas valor sem conta.
o amor não é jogral do tempo, embora
em seu declínio os lábios nos entorte.
o amor não muda com o dia e a hora,
mas persevera ao limiar da morte.
e, se se prova que num erro estou,
nunca fiz versos nem jamais se amou.","deixem-me não entrar no casamento das mentes verdadeiras
admitem obstáculos. O amor não é amor
que muda quando encontra alteração,
ou dobra-se com o remover para remover:
o, não! é uma marca sempre fixa,
que olha para as tempestades e nunca é abalada;
"""" É a estrela para todas as barbudas vagabundas,
cujo valor é desconhecido, apesar da sua altura.
O amor não é um idiota do tempo, embora os lábios e as caras sejam rosas
dentro do compás do seu saco de curvamento.
O amor não muda com as pequenas horas e semanas,
mas aguenta-se até ao fim do fim.
"""" Se isto for um erro, """" e me prov 'd,
Nunca escrevi, nem nenhum homem nunca me gostava.",en_XX,pt_XX,0.11852188031085288,0.33549725504085814,0.7183838486671448,0.9706548
"‘tis better to be vile than vile esteem’d,
when not to be receives reproach of being;
and the just pleasure lost, which is so deem’d
not by our feeling, but by others’ seeing:
for why should others’ false adulterate eyes
give salutation to my sportive blood?
or on my frailties why are frailer spies,
which in their wills count bad what i think good?
no, i am that i am, and they that level
at my abuses reckon up their own:
i may be straight though they themselves be bevel;
by their rank thoughts my deeds must not be shown;
unless this general evil they maintain,
all men are bad and in their badness reign.","melhor ser vil do que por vil ser tido,
quando se acusa a quem não é de o ser;
e um justo prazer morre, envilecido,
não por nós, mas por quem assim quer ver.
por que um olhar adulterado iria
louvar-me o sangue de impulsivo tom,
ou se sou fraco, algum mais fraco espia,
vir dar por mau o que eu pretendo bom?
não, sou o que sou; quem achar iníquos
os meus abusos, fala pelos seus:
posso ser reto, já que são oblíquos,
não vê a mente espúria os feitos meus;
a menos que a sentença seja vera,
de que todos são maus e o mal impera.",""""" É melhor ser vilo do que humilhado """".
quando não ser é reprobado por ser;
e o prazer justo perdido, que é assim considerado
não pelo nosso sentimento, mas pelo visto dos outros:
porque é que os olhos falsos de adultério de outros
dar salutação ao meu sangue sportivo?
ou sobre as minhas frailidades, porque é que são espionhistas fraileiros?
que na sua vontade contam o que eu penso ser bom?
Não, eu sou aquilo que sou, e eles esse nível
no meu maltrato calculam os seus próprios:
"""" Eu posso ser directo """" apesar de eles serem próprios """" bevel """".
"""" pelos seus pensamentos, """" as minhas ações não devem ser mostradas;
a não ser que mantenham este mal geral,
todos os homens são maus e governam na sua maldade.",en_XX,pt_XX,0.05522748810155444,0.3009140628839237,0.7301141619682312,0.9725187
"in the old age black was not counted fair,
or if it were, it bore not beauty’s name;
but now is black beauty’s successive heir,
and beauty slander’d with a bastard’s shame:
for since each hand hath put on nature’s power,
fairing the foul with art’s false borrow’d face,
sweet beauty hath no name, no holy bower,
but is profan’d, if not lives in disgrace.
therefore my mistress’ brows are raven black,
her eyes so suited, and they mourners seem
at such who, not born fair, no beauty lack,
sland’ring creation with a false esteem:
yet so they mourn, becoming of their woe,
that every tongue says beauty should look so.","o tempo antigo a negra cor não preza
ou, quando o faz, de bela não a chama;
mas hoje é sucessora da beleza
a cor que de bastarda tinha fama.
da natureza usando-se o atributo,
tanto o feio alindou-se com disfarce
que o belo já não tem nome, ou reduto,
mas vive na desgraça, a profanar-se.
dizem que olhos de luto a minha amada
sob uns cílios da cor do corvo tem
as damas que de belo não têm nada
e esta falta compensam com desdém.
mas tal luto só faz por convencer
que o belo assim é que devia ser.","na velha idade, o negro não era considerado justo,
ou, se fosse, não tinha o nome da beleza;
mas agora é o herdeiro sucessivo da beleza negra,
e a beleza esmentada com a vergonha de um bastardo:
Porque, desde que cada mão colocou o poder da natureza,
"""" Fairing the foul with art's false borrowed face """",
"""" A beleza doce não tem nome, """" não tem vigário sagrado,
mas é profanado, se não vive em vergonha.
Por isso as caras da minha amante são cinzentas.
os olhos dela são tão apropriados, e eles parecem lamentadores
a aqueles que, não nascem justos, não têm falta de beleza,
"""" A criação esclarecida com um falso respeito:
E então eles lamentam, tornando-se doentes,
que todas as línguas dizem que a beleza deve ser assim.",en_XX,pt_XX,0.03747249851868718,0.28892270861076713,0.7034738659858704,0.93219125
"my mistress’ eyes are nothing like the sun;
coral is far more red than her lips’ red:
if snow be white, why then her breasts are dun;
if hairs be wires, black wires grow on her head.
i have seen roses damask’d, red and white,
but no such roses see i in her cheeks;
and in some perfumes is there more delight
than in the breath that from my mistress reeks.
i love to hear her speak, yet well i know
that music hath a far more pleasing sound:
i grant i never saw a goddess go, —
my mistress, when she walks, treads on the ground:
and yet, by heaven, i think my love as rare
as any she belied with false compare.","seus olhos nada têm de um sol que arda
e mais rubro é o coral que sua boca:
se a neve é branca, sua tez é parda;
são fios negros seu cabelo em touca.
vi rosas mesclas de rubor e alvura,
mas tais rosas não vejo em sua face.
sei de perfumes que têm mais doçura
que o hálito da amada se evolasse.
amo ouvi-la falar, porém insisto
que mais me agrada ouvir uma canção.
de deusas nunca devo o andar ter visto —
minha amante ao andar pisa no chão.
no entanto, pelos céus, acho-a mais rara
do que a mulher que em falso se compara.","Os olhos da minha amante não são nada como o sol;
o coral é muito mais vermelho do que os seus lábios.
Se a neve for branca, porque é que as suas mamas são finas?
se os cabelos forem fios, os fios pretos crescem na cabeça dela.
Eu vi rosas damask 'd, vermelhas e brancas,
mas não vejo nenhuma destas rosas nas suas caras;
E em alguns perfumes há mais prazer
do que no hálito que vem da minha amante.
Adoro o que ela fala, mas bem sei que
que a música tem um som muito mais agradável:
reconheço que nunca vi uma deusa ir,
"""" A minha amante, """" quando anda, anda no chão:
E no entanto, para Deus, acho que o meu amor é raro
como qualquer outro que ela acreditasse com uma comparação falsa.",en_XX,pt_XX,0.03493129475592072,0.3369797145490448,0.7265095710754395,0.9426664
"when my love swears that she is made of truth,
i do believe her, though i know she lies,
that she might think me some untutor’d youth,
unlearned in the world’s false subtleties.
thus vainly thinking that she thinks me young,
although she knows my days are past the best,
simply i credit her false-speaking tongue:
on both sides thus is simple truth supprest.
but wherefore says she not she is unjust?
and wherefore say not i that i am old?
o! love’s best habit is in seeming trust,
and age in love loves not to have years told:
therefore i lie with her, and she with me,
and in our faults by lies we flatter’d be.","quando jura ser feita de verdades,
em minha amada creio, e sei que mente,
e passo assim por moço inexperiente,
não versado em mundanas falsidades.
mas crendo em vão que ela me crê mais jovem
pois sabe bem que o tempo meu já míngua,
simplesmente acredito em falsa língua:
e a patente verdade os dois removem.
por que razão infiel não se diz ela?
por que razão também escondo a idade?
oh, lei do amor fingir sinceridade
e amante idoso os anos não revela.
por isso eu minto, e ela em falso jura,
e sentimos lisonja na impostura.","quando o meu amor jura que ela é feita da verdade,
Eu acredito nela, embora eu saiba que ela mente,
que ela podia pensar que eu era uma rapariga sem instruções,
não aprenderam as falsas subtilidades do mundo.
Então, pensando vazios que ela pensa que eu sou jovem,
embora ela saiba que os meus dias passaram dos melhores,
Simplesmente, eu acredito na sua língua falsa.
por ambos os lados é assim uma simples supressão de verdade.
Mas porque é que ela diz que não é injusta?
"""" Porque é que não digo que sou velho?
o! O melhor hábito do amor é a confiança aparente,
e a idade no amor adora não ter anos dito:
Por isso eu dei-me com ela, e ela com mim.
E nas nossas falhas, por mentiras, estaríamos exaltados.",en_XX,pt_XX,0.03500153134864596,0.3038301099734547,0.718992292881012,0.95430666
"lo, as a careful housewife runs to catch
one of her feather’d creatures broke away,
sets down her babe, and makes all quick dispatch
in pursuit of the thing she would have stay;
whilst her neglected child holds her in chase,
cries to catch her whose busy care is bent
to follow that which flies before her face,
not prizing her poor infant’s discontent:
so runn’st thou after that which flies from thee,
whilst i thy babe chase thee afar behind;
but if thou catch thy hope, turn back to me,
and play the mother’s part, kiss me, be kind;
so will i pray that thou mayst have thy will,
if thou turn back and my loud crying still.","ah, qual cuidosa mãe que, ao ir à cata
da criatura de penas fugidia,
deixa o filho no chão e se desata
a perseguir a presa que extravia,
e a criança abandonada impede a caça
com seu choro atraindo-a da constante
tensão para agarrar a que esvoaça
sem pensar na aflição do pobre infante;
assim persegues quem de ti se solta
enquanto eu, filho, corro ao teu encalço;
mas se agarras teu bem, ao menos volta
e faze-te de mãe: beija-me em falso.
rezo para que possas ter teu bem,
mas que voltes ao rogo meu também.","como uma mulher caseira cuidadosa corre para apanhar
uma das criaturas com as suas penas desaparecia,
monta o seu bebé, e faz todo o envio rápido
em busca do que ela teria ficado;
enquanto a sua criança negligenciada a persegui,
grita para apanhá-la cuja preocupação está curva.
para seguir o que voa na frente dela,
sem valorizar a insatisfação do seu pobre bebé:
"""" Então tu fugis pelo que te afasta """".
enquanto eu o teu bebé te chame longe atrás;
Mas se tiveres esperança, vira-te para mim,
e brincar a parte da mãe, baciar-me, ser gentil;
Então eu vou pedir que tu tenhas a tua vontade,
se viráss-te para trás e a minha voz continuasse a gritar.",en_XX,pt_XX,0.02410834592763113,0.22618976033649105,0.7106592655181885,0.9792394
"two loves i have of comfort and despair,
which like two spirits do suggest me still:
the better angel is a man right fair,
the worser spirit a woman, colour’d ill.
to win me soon to hell, my female evil
tempteth my better angel from my side,
and would corrupt my saint to be a devil,
wooing his purity with her foul pride.
and whether that my angel be turn’d fiend
suspect i may, but not directly tell;
but being both from me, both to each friend,
i guess one angel in another’s hell:
yet this shall i ne’er know, but live in doubt,
till my bad angel fire my good one out.","dois amores — de paz e desespero —
eu tenho que me inspiram noite e dia:
meu anjo bom é um homem puro e vero;
o mau, uma mulher de tez sombria.
para levar a tentação a cabo,
o feminino atrai meu anjo e vive
a querer transformá-lo num diabo,
tentando-lhe a pureza com a lascívia.
se há de meu anjo corromper-se em demo
suspeito apenas, sem dizer que seja;
mas longe ambos de mim, e amigos, temo
que o anjo no fogo já do outro esteja.
nunca sabê-lo, embora desconfie,
até que o mau meu anjo contagie.","Do conforte e da desespero,
que, como dois espíritos, ainda me sugerem:
O melhor anjo é um homem justo,
Quanto pior era o espírito de uma mulher, mais doente era a cor.
para me vencer cedo para o inferno, o meu mal feminino
tenta o meu melhor anjo do meu lado,
e iria corromper o meu santo para ser um diabo,
empurrando a sua pureza com o seu orgulho injusto.
""E será que o meu anjo se tornasse infeliz?""
suspeita que posso, mas não digo isso directamente;
mas sendo ambos de mim, ambos para cada amigo,
Suponho que um anjo no inferno de outro:
mas isto não vou saber, mas vivo em dúvida,
até que o meu mal anjo dispare o meu bom.",en_XX,pt_XX,0.0713365112277806,0.3572995714088702,0.7403498291969299,0.968822
"those lips that love’s own hand did make,
breath’d forth the sound that said ‘i hate’,
to me that languish’d for her sake:
but when she saw my woeful state,
straight in her heart did mercy come,
chiding that tongue that ever sweet
was us’d in giving gentle doom;
and taught it thus anew to greet;
‘i hate’, she alter’d with an end,
that follow’d it as gentle day
doth follow night, who like a fiend
from heaven to hell is flown away.
‘i hate’ from hate away she threw,
and sav’d my life, saying — ‘not you’.","esses lábios que a mão do amor fez belos
expiraram o som que disse “odeio”
para mim que enlanguesço por seus zelos:
mas quando viu meu pesaroso anseio
logo seu coração teve piedade
ralhando a língua de habitual tão doce
ora usada em gentil calamidade;
instando a que de novo meiga fosse
o “odeio”, ela alterou com um fim supremo
que se seguiu qual dia bem-amado
se segue à noite, como fosse um demo
que do céu ao inferno é projetado.
“odeio”, e uma outra vez seu ódio ouvi,
mas, salvando-me a vida: “não a ti”.","aqueles lábios que a própria mão do amor fez,
respirava o som que dizia: """" Eu odio """",
para mim que se sentia dependente por causa dela:
mas quando ela viu o meu triste estado,
A compaixão chegou mesmo no seu coração,
bater a língua que é sempre doce
era nós em dar uma pena gentil;
e assim a ensinou-o de novo a acolher,
"""" Eu odeio """", alterava-se com um fim,
que a seguiram como um dia gentil
Ele segue a noite, que é como um viúme.
do céu para o inferno é removido.
"""" Eu odeio """" a partir do ódio ela atirou,
e poupou a minha vida, dizendo: """" Não você """".",en_XX,pt_XX,0.07190669570882569,0.34931152703354756,0.7574381828308105,0.9827104
"my love is as a fever, longing still
for that which longer nurseth the disease;
feeding on that which doth preserve the ill,
the uncertain sickly appetite to please.
my reason, the physician to my love,
angry that his prescriptions are not kept,
hath left me, and i desperate now approve
desire is death, which physic did except.
past cure i am, now reason is past care,
and frantic-mad with evermore unrest;
my thoughts and my discourse as madmen’s are,
at random from the truth vainly express’d;
for i have sworn thee fair, and thought thee bright,
who art as black as hell, as dark as night.","meu amor é uma febre, que ainda anseia
por tudo o que prolonga minha doença,
nutrindo-se do quanto o mal ateia
para aplacar a sua fome intensa.
minha razão, o médico do amor,
reclama que as receitas não lhe acato
e me deixa de vez; sinto no horror
que desejo é mortal, se falta o trato.
fico sem cura, se a razão tão cara
se vai, e um louco frenesi me invade;
penso e falo qual louco que declara
coisas ao léu, ausentes da verdade:
jurei que eras brilhante e achei-te pura
e és negra como o inferno e a noite escura.",""""" O meu amor é como uma febre, """" o desejo ainda """".
pelo que mais tempo alimenta a doença;
alimentando-se daquilo que preserva os doentes,
o incerto apetite doente para agradar.
a minha razão, o médico da minha amor,
envergonhado por as suas receitas não serem mantidas,
que me abandonou, e eu desesperadamente
O desejo é a morte, o que a física fez exceto.
cura do passado sou eu, agora a razão é a cura do passado,
e furioso com cada vez mais inseguranças;
"""" Os meus pensamentos e o meu discurso são como loucos,
de modo aleatório da verdade explícita e vaziosa;
"""" Porque eu jurei-te de fé, """" e pensei-te brilhante,
que é tão preto como o inferno, tão escuro como a noite.",en_XX,pt_XX,0.07303048579738886,0.33399804521346027,0.7271105647087097,0.97341895
"canst thou, o cruel! say i love thee not,
when i against myself with thee partake?
do i not think on thee, when i forgot
am of myself, all tyrant, for thy sake?
who hateth thee that i do call my friend?
on whom frown’st thou that i do fawn upon?
nay, if thou lour’st on me, do i not spend
revenge upon myself with present moan?
what merit do i in myself respect,
that is so proud thy service to despise,
when all my best doth worship thy defect,
commanded by the motion of thine eyes?
but, love, hate on, for now i know thy mind;
those that can see thou lov’st, and i am blind.","podes, ó cruel, dizer que eu não te apreço,
se estou, por ti, contra mim mesmo a opor?
não é em ti que penso quando esqueço
de mim mesmo, ó tirano, em teu favor?
a quem, te odiando, eu chamaria amigo?
ou louvaria se que te acaso vexa?
ou melhor, se me feres, só consigo
vingar de mim te dando a minha queixa.
quais méritos em mim ou que respeitos
podem a não servir-te me levar,
quando em adoração de teus defeitos
sou comandado à força de um olhar?
mas, odeia-me, amor; não te renego:
amas quem pode ver-te, e eu sou cego.","Podes, oh cruel! dizer que não te amo,
quando eu estou contra mim mesmo com ti a participar?
"""" Não penso em ti quando eu esqueço """".
Sou eu mesmo, tirano, pelo teu bem?
Quem te odia que eu chamo amigo?
"""" Em quem estás a envergonhar ""que eu envergonho?""
"""" Não, se tu chores por mim, """" não vou gastar """".
Retorná-me a mim mesmo com um gemido presente?
O que é que eu respeito por mim próprio?
que é tão orgulhoso do teu serviço para desprezar,
quando tudo o que eu posso fazer é adorar o teu defeito,
comandado pelo movimento dos teus olhos?
Mas, amor, continuem a odiar, porque agora sei a vossa mente;
aqueles que conseguem ver que amas, e eu sou cega.",en_XX,pt_XX,0.05479797344719495,0.35176036866359434,0.7670975923538208,0.98263925
"in loving thee thou know’st i am forsworn,
but thou art twice forsworn, to me love swearing;
in act thy bed-vow broke, and new faith torn,
in vowing new hate after new love bearing.
but why of two oaths’ breach do i accuse thee,
when i break twenty? i am perjur’d most;
for all my vows are oaths but to misuse thee,
and all my honest faith in thee is lost:
for i have sworn deep oaths of thy deep kindness,
oaths of thy love, thy truth, thy constancy;
and, to enlighten thee, gave eyes to blindness,
or made them swear against the thing they see;
for i have sworn thee fair; more perjur’d i,
to swear against the truth so foul a lie!","em te amando bem sabes fui perjuro,
mas foste-o em dobro por jurar-me amor;
quebraste o voto de teu leito puro
e novo ódio votaste ao novo ardor.
por que acusar-te a quebra de dois votos,
se quebro vinte? mais perjuro sou;
fiz dos abusos juramentos rotos,
da honesta fé em ti nada restou.
jurei que eras gentil a vida inteira,
jurei por teu amor, leal, constante;
clareando-te, dei olhos à cegueira:
fi-los jurar contra o que era patente.
jurei que eras honesta: falsa mira;
jurar contra a verdade tal mentira.",""""" Ao amar-te sabes que eu estou presa,
Mas tu estás duas vezes jurado, eu gosto de me jurar;
em acto a tua voz da cama quebrada, e a nova fé rasgada,
em jurar novo ódio depois de ter novo amor.
Mas porque é que eu te acusa de quebrar dois juramentos?
"""" Quando eu desbroquei 20 anos? """" Eu estou mais perjudicado.
"""" Porque todas as minhas promessas são juradas, """" mas não para abusar """".
E toda a minha fé honesta em ti está perdida.
"""" Porque eu jurei profundamente da tua amabilidade profunda,
As promessas da tua amor, da tua verdade, da tua constancia;
e, para te iluminar, deu olhos à cegueira,
ou os pôs a jurar contra aquilo que vêem,
"""" Porque eu te jurei ser justo; """" mas eu era mais perverso,
a jurar contra a verdade, uma mentira tão injusta!",en_XX,pt_XX,0.03684929170978562,0.32219355541814443,0.7050662636756897,0.9528534
"let not my love be called idolatry,
nor my beloved as an idol show,
since all alike my songs and praises be
to one, of one, still such, and ever so.
kind is my love to-day, to-morrow kind,
still constant in a wondrous excellence;
therefore my verse to constancy confined,
one thing expressing, leaves out difference.
fair, kind, and true, is all my argument,
fair, kind, and true, varying to other words;
and in this change is my invention spent,
three themes in one, which wondrous scope affords.
…… fair, kind, and true, have often lived alone,
…… which three till now, never kept seat in one.","não se diga, do amor que tenho, idolatria,
nem o amado qual ídolo se represente;
minhas preces, canções, nada disso haveria,
porém, não fosse ele, ele sempre, ele somente.
gentil este amor hoje, gentil no futuro,
imutável na sua excelência sublime,
e meu verso, que tão permanente afiguro,
uma só coisa diz, todo o resto suprime.
belo, bom, verdadeiro, eis aqui meu resumo,
belo, bom, verdadeiro, em palavras sortidas;
revezando esses três, meu engenho consumo,
três conceitos em um, de extensões desmedidas.
…… belo, bom, verdadeiro, os três eram distantes,
…… sem poderem se unir num ser único antes.","que a minha amor não seja chamada iдолismo,
nem o meu querido como uma representação de íдолs,
porque todas as minhas canções e elogios são iguais
para um, de um, ainda assim, e sempre assim.
o bom é o meu amor hoje, o bom amanhã,
ainda constante numa magnífica excelência;
Por isso, o meu versículo para a constancia limitada,
uma coisa a expressar, deixa fora a diferença.
justo, simpático e verdadeiro, é tudo o que eu defendo.
justo, simpático, e verdadeiro, variando por outras palavras;
E nesta mudança, a minha invenção foi gasto,
três temas num único, o que permite uma extensão maravilhosa.
...... justo, simpático, e verdadeiro, muitas vezes viveram sozinhas,
...... que três até agora, nunca mantiveram assento num.",en_XX,pt_XX,0.03837969077683918,0.24245476131990507,0.7321679592132568,0.96850216
"set ope all shutters, that the day come in
like a sea or a din!
let not a nook of useless shade compel
thoughts of the night, or tell
the mind's comparing that some things are sad,
for this day all are glad!
'tis morn, 'tis open morn, the full sun is
risen from out the abyss
where last night lay beyond the unseen rim
of the horizon dim.
now is the bride awaking. lo! she starts
to feel the day is home
whose too-near night will put two different hearts
to beat as near as flesh can let them come.
guess how she joys in her feared going, nor opes
her eyes for fear of fearing at her joy.
now is the pained arrival of all hopes.
with the half-thought she scarce knows how to toy.
oh, let her wait a moment or a day
and prepare for the fray
for which her thoughts not ever quite prepare!
with the real day's arrival she's half wroth.
though she wish what she wants, she yet doth stay.
her dreams yet merged are
in the slow verge of sleep, which idly doth
the accurate hope of things remotely mar.","abram-se as janelas e que entre o dia
como um mar de ruído!
nem reste um canto de vã sombra a compelir
pensares noturnos, ou contar
ao cotêjo da mente que há coisas tão tristes
neste dia de tanta alegria.
é manhã, manhã aberta, o pleno sol
ascendeu do abismo
onde à noite estêve além do inviso arco
do horizonte fôsco.
vai despertando a noiva. eis!
começa a sentir que entra o dia
cuja noite tão logo fará dois diferentes corações
bater tão perto quanto a carne o permitir.
pensai quanto se alegra no temido ir-se,
nem abre os olhos de medo de temer a alegria.
já é a vinda dorida de toda a esperança.
com tal pressentir ela nem sabe bem brincar.
oh, deixai que espere um instante, um dia
p'ra dispor-se a esta luta
à qual seu pensar nem sempre se dispôs!
vindo o dia realmente, está quase irada.
se ela anela o que quer, assim mesmo fica.
seus sonhos 'inda imersos são
na tarda margem do sono, que em vão
a precisa espera das coisas vagamente mancha.","Coloquem todas as persianas, para que o dia venha
como um mar ou uma cena!
"""" Não deixem compulsar um ponto de sombra inútil """".
pensamentos da noite, ou dizer
a mente compara que algumas coisas são tristes,
porque este dia todos estão felizes!
"""" Está a manhã, """" Está a manhã aberta, o sol está cheio
emergido do abismo
onde, na noite passada, estava para além do limiar invisível
do horizonte escura.
Agora a noiva está acordada. eis! ela começa
para sentir que o dia está em casa
cuja noite demasiado próxima vai pôr dois coraçãos diferentes
bater tão perto como a carne lhes pode permitir chegar.
Adivinham como ela fica feliz quando tem medo de ir,
os olhos por medo de ter medo da sua alegria.
agora é a dorosa chegada de todas as esperanças.
com a meia-pensação que ela raramente sabe brincar.
oh, deixe-a esperar um momento ou um dia
e preparar-se para a luta
para o qual os seus pensamentos nunca estão bem preparados!
com a chegada do dia real ela está meio furiosa.
Embora ela desexe o que quer, ainda fica.
os seus sonhos ainda fundidos são
no limiar lento do sono,
a esperança precisa das coisas é remotamente perturbadora.",en_XX,pt_XX,0.08526523874522697,0.4334769391292068,0.7585145831108093,0.9849278
"part from the windows the small curtains set
sight more than light to omit!
look on the general fields, how bright they lie
under the broad blue sky,
cloudless, and the beginning of the heat
does the sight half ill-treat!
the bride hath wakened. lo! she feels her shaking
heart better all her waking!
her breasts are with fear's coldness inward clutched
and more felt on her grown,
that will by hands other than hers be touched
and will find lips sucking their budded crown.","separai nas janelas as leves cortinas:
desvelam mais que a luz omitem!
olhai o extenso campo, quão brilhante jaz
sob o amplo céu azul
sem nuvens, e o começo do calor
já faz quase mal à vista!
a noiva está acordando. eis! pressente o palpitar
do coração enquanto acorda!
seus seios são por frio receio contraídos,
mais cientes de no seu desabrochar
que mãos outras que as dela os tocarão
e terão lábios sorvendo as flóreas pontas.","parte das janelas as pequenas cortinas montadas
a visão mais do que a luz para esquecer!
olhem para os campos gerais, quão brilhantes eles estão
sob o céu azul amplo,
sem nuvens, e o início do calor
se a visão maltrata a metade!
A noiva acordou. Ela sente-se a tremer
O coração melhor toda a ela a acordar!
as suas mamas estão com o frio do medo agarradas dentro
e mais felt no seu crescimento,
que são tocadas por outras mãos
e encontrarão lábios a sugar a sua coroa embutida.",en_XX,pt_XX,0.09188516667175428,0.3619260204081633,0.7883448600769043,0.97495776
"lo! the thought of the bridegroom's hands already
feels her about where even her hands are shy,
and her thoughts shrink till they become unready
she gathers up her body and still doth lie.
she vaguely lets her eyes feel opening.
in a fringed mist each thing
looms, and the present day is truly clear
but to her sense of fear.
like a hue, light lies on her lidded sight,
and she half hates the inevitable light.","eis! já as maõs-imagens do noivo sente
tocar mesmo onde as dela se acanham,
e seu pensar se encolhe até a indistinção.
ela soergue o corpo, deita-se contudo.
vagamente deixa os olhos sentir-se abrindo.
em franjada névoa cada coisa
imerge, e o presente dia é mesmo claro
menos ao seu senso-receio.
qual matiz, luz lhe jaz sobre pálpebras,
e quase odeia a inevitável luz.","oh! o pensamento dos braços do noiva já!
sente-a onde mesmo as suas mãos são tímidas,
e os seus pensamentos diminuim até ficarem inadequados
junta o corpo e continua a mentir.
ela deixa os olhos abrir-se vagamente.
num nevoeiro fechado, cada coisa
e o presente é realmente claro
mas para o seu sentimento de medo.
como um cor, a luz cai na sua visão líquida,
e ela meio odeia a luz inevitável.",en_XX,pt_XX,0.053146938989990844,0.3445119276843695,0.747296154499054,0.9730836
"open the windows and the doors all wide
lest aught of night abide
or, like a ship's trail in the sea, survive
what made it there to live!
she lies in bed half waiting that her wish
grow bolder or more rich
to make her rise, or poorer, to oust fear,
and she rise as a common day were here.
that she would be a bride in bed with man
the parts where she is woman do insist
and send up messages that shame doth ban
from being dreamed but in a shapeless mist.","abram janelas e as portas de todo.
que nada da noite fique,
ou, qual rasto de barco no mar, resista
ao que a fez viver ali!
no leito fica, como à espera que o desejo
cresça mais, audaz e fértil
para erguê-la, ou tão tênue que expulse o medo,
e ela se erga como se comum fôsse o dia.
que se tornaria noiva na cama com homem
suas partes de mulher insistem
e mandam acima mensagens que o pudor proíbe
serem sonhadas salvo em vaga névoa.","abrir as janelas e as portas
"""" Para não ficar nada da noite
ou, como o rastro de um navio no mar, sobreviver
o que a fez viver ali!
Leva na cama a meio a esperar que o seu desejo
tornar-se mais ou mais ricos
para a elevar, ou para a tornar mais pobre, para acabar com o medo,
e ela levanta-se como se fosse um dia comum.
que ela seria uma noiva na cama com um homem
as partes em que ela é mulher insistem
e enviar mensagens que a vergonha proibia
do ser sonhado mas num nevoeiro sem forma.",en_XX,pt_XX,0.18166866303164592,0.434934380333437,0.7896728515625,0.96373224
"she opens her eyes, the ceiling sees above
shutting the small alcove,
and thinks, till she must shut her eyes again,
another ceiling she this night will know,
another house, another bed, she lain
in a way she half guesses; so
she shuts her eyes to see not the room she
soon will no longer see.","ela abre os olhos, o teto vê acima
fechando a estreita alcova,
e pensa, tendo até que fechá-los de novo,
que outro teto ela à noite verá,
noutra casa, noutra cama, deitada
de um jeito que quase adivinha;
então fecha os olhos para introver o quarto
que logo tão pouco verá.","ela abre os olhos, o teto vê por cima
fechando a pequena alcove,
e pensa, até ela ter que fechar os olhos outra vez,
outro teto que ela conhecerá nesta noite,
outra casa, outra cama, ela deitava.
de certa forma, ela está a meio de adivinhar
ela fecha os olhos para não ver a sala onde ela está
em breve já não vai ver.",en_XX,pt_XX,0.19564561267691957,0.4241042345276873,0.8072630167007446,0.9585246
"let the wide light come through the whole house now
like a herald with brow
garlanded round with roses and those leaves
that love for its love weaves!
between her and the ceiling this day's ending
a man's weight will be bending.
lo! with the thought her legs she twines, well knowing
a hand will part them then;
fearing that entering in her, that allowing
that will make softness begin rude at pain.
if ye, glad sunbeams, are inhabited
by sprites or gnomes that dally with the day
whisper her, if she shrink that she'll be bled,
that love's large bower is doored in this small way.","deixai que a plena luz já transpasse a casa tôda
qual arauto co'a fronte
em tais guirlandas de rosas e folhas
que o amor por amor se tece!
entre ela e o teto ao fim do dia
um homem arqueará seu pêso.
vê! a esta idéia as pernas cruza, bem sabendo
que mãos as virão separar;
temendo este entrar nela, o consentir
que fará ternura começar rude em dor.
se sois, gaios raios de sol, habitados
por espíritos ou gnomos que com o dia ludiam,
soprai-lhe, caso se encolha à idéia de sangrar,
que do amor à larga alcova tal porta estreita conduz.","deixe a luz ampla passar por toda a casa agora
como um herald com carabrow.
coberta de rosas e dessas folhas
que o amor pelos seus tecidos amorosos!
entre ela e o teto do fim deste dia
O peso de um homem estará a dobrar.
o quê! com o pensamento que as suas pernas se encolhem, sabendo bem
Uma mão os vai dividir.
com medo de entrar nela, de permitir que
que vai fazer com que a suaveza começa a ser rude na dor.
se vocês, bons raios solares, estão habitados
por """" sprites """" ou """" gnomes """" que se demoram no dia
murmurem sobre ela, se ela diminuir, ela irá morrer.
que o grande garfo do amor está fechado desta pequena forma.",en_XX,pt_XX,0.10387372073293381,0.3379966187658496,0.7600045204162598,0.9764088
